"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ParagonMorigesh/FX/Materials/Heroes/Morigesh/M_Morigesh_Twisted_Plane.M_Morigesh_Twisted_Plane","49","0","20","1","0.000000","0","0"
"/Game/ParagonProps/Agora/Trees/Materials/M_FlowerTree_Core_01.M_FlowerTree_Core_01","49","0","46","1","0.000000","0","0"
"/Game/ParagonProps/Agora/Trees/Materials/M_Flower_Tree_Petals_Emissive.M_Flower_Tree_Petals_Emissive","49","0","46","1","0.000000","0","0"
"/Game/ParagonProps/Monolith/Rocks/Materials/M_ScanRock.M_ScanRock","49","0","90","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Branches_Mat.ScotsPine_01_Branches_Mat","49","0","42","1","0.000000","0","0"
"/Game/ParagonMorigesh/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","49","0","104","1","0.000000","0","104"
"/Game/ParagonMorigesh/Characters/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","49","0","75","1","0.000000","0","75"
"/Game/ParagonMorigesh/Characters/Heroes/Morigesh/Materials/M_Morigesh_TearDuct.M_Morigesh_TearDuct","49","0","62","1","0.000000","0","62"
"/Game/ParagonMorigesh/Characters/Heroes/Morigesh/Materials/M_Morigesh_Items.M_Morigesh_Items","49","0","91","1","0.000000","0","182"
"/Game/ParagonMorigesh/Characters/Heroes/Morigesh/Materials/M_Morigesh_HeadArmsLeg.M_Morigesh_HeadArmsLeg","49","0","62","1","0.000000","0","124"
"/Game/ParagonMorigesh/Characters/Heroes/Morigesh/Materials/M_Morigesh_Body.M_Morigesh_Body","49","0","62","1","0.000000","0","124"
"/Game/ParagonMorigesh/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","49","0","107","1","0.000000","0","107"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Tough/Materials/M_Greystone_Tough_head_skin.M_Greystone_Tough_head_skin","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Flesh_head.M_Greystone_Novaborn_Flesh_head","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","49","0","107","1","0.000000","0","107"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_TearDuct_2.M_TearDuct_2","49","0","98","1","0.000000","0","98"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Tough/Materials/M_Greystone_ToughTorso.M_Greystone_ToughTorso","49","0","58","1","0.000000","0","116"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Dragonlord/Materials/M_Greystone_Dragonlord_Torso.M_Greystone_Dragonlord_Torso","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/WhiteTiger/Materials/M_Greystone_Torso_WhiteTiger.M_Greystone_Torso_WhiteTiger","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Tough/Materials/M_Greystone_ToughSword.M_Greystone_ToughSword","49","0","62","1","0.000000","0","62"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Tough/Materials/M_Greystone_ToughLegs.M_Greystone_ToughLegs","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_weapons.M_Greystone_Novaborn_weapons","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Torso.M_Greystone_Novaborn_Torso","49","0","58","1","0.000000","0","116"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Legs.M_Greystone_Novaborn_Legs","49","0","85","1","0.000000","0","170"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Dragonlord/Materials/M_Greystone_Dragonlord_legs.M_Greystone_Dragonlord_legs","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_legs.M_Greystone_legs","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/WhiteTiger/Materials/M_Greystone_legs_WhiteTiger.M_Greystone_legs_WhiteTiger","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Tough/Materials/M_Greystone_ToughArms.M_Greystone_ToughArms","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Head.M_Greystone_Novaborn_Head","49","0","58","1","0.000000","0","116"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Dragonlord/Materials/M_Greystone_Dragonlord_arms.M_Greystone_Dragonlord_arms","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/WhiteTiger/Materials/M_Greystone_arms_WhiteTiger.M_Greystone_arms_WhiteTiger","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","49","0","98","1","0.000000","0","98"
"/Game/ParagonGreystone/Characters/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","49","0","71","1","0.000000","0","71"
"/Game/ParagonGreystone/Characters/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","49","0","52","1","0.000000","0","52"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Flesh_head.M_Greystone_Flesh_head","49","0","58","1","0.000000","0","58"
"/Game/ParagonMinions/Characters/Minions/Prime_Helix/Materials/M_Prime_Helix_Visor.M_Prime_Helix_Visor","49","0","62","1","0.000000","0","62"
"/Game/ParagonMinions/Characters/Minions/Prime_Helix/Materials/M_Prime_Helix_Torso_V1.M_Prime_Helix_Torso_V1","49","0","71","1","0.000000","0","71"
"/Game/ParagonMinions/Characters/Minions/Prime_Helix/Materials/M_Prime_Helix_Limbs_02.M_Prime_Helix_Limbs_02","49","0","71","1","0.000000","0","71"
"/Game/ParagonProps/Monolith/Dusk/Materials/Master_SidesMarble.Master_SidesMarble","49","0","412","4","0.000000","0","4532"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Dragonlord/Materials/M_Greystone_Dragonlord_shield.M_Greystone_Dragonlord_shield","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/WhiteTiger/Materials/M_Greystone_shield_WhiteTiger.M_Greystone_shield_WhiteTiger","49","0","58","1","0.000000","0","58"
