"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/TemplesOfCambodia/BaseMaterials/m_BaseMaterial_01_05_tessellation.m_BaseMaterial_01_05_tessellation","0","0","0","67","0","Compiling m_BaseMaterial_01_05_tessellation: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'DitherTemporalAA2-1'=True, StaticSwitch'HighMapFromRoughness2-1'=False, StaticSwitch'InvertTesselationFromRoughness2-1'=True, StaticSwitch'RoughnessFromDiffuse2-1'=True, StaticSwitch'RoughnessInvert2-1'=True, StaticSwitch'UseDetailNormal2-1'=False, StaticSwitch'UseDetailRoughness2-1'=False"
"/Game/TemplesOfCambodia/BaseMaterials/m_BaseMaterial_01_02_Tile.m_BaseMaterial_01_02_Tile","0","0","0","130","0","Compiling m_BaseMaterial_01_02_Tile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'DitherTemporalAA2-1'=False, StaticSwitch'RoughnessFromDiffuse2-1'=True, StaticSwitch'RoughnessInvert2-1'=False"
"/Game/TemplesOfCambodia/BaseMaterials/m_BaseMaterial_01_02_Tile.m_BaseMaterial_01_02_Tile","0","0","0","130","0","Compiling m_BaseMaterial_01_02_Tile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'DitherTemporalAA2-1'=True, StaticSwitch'RoughnessFromDiffuse2-1'=True, StaticSwitch'RoughnessInvert2-1'=False"
"/Game/MixedVFX/Materials/M_TranslucentUnlitMaster.M_TranslucentUnlitMaster","0","0","0","22","0","Compiling M_TranslucentUnlitMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'DistortionUseRadialUV?2-1'=False, StaticSwitch'UseDissolve?2-1'=False, StaticSwitch'UseDIssolveAlpha??2-1'=False, StaticSwitch'UseDistortion?2-1'=False, StaticSwitch'UseDistortionAlpha?2-1'=False, StaticSwitch'UseFlippedDissolve?2-1'=True, StaticSwitch'UseForParticle?2-1'=True, StaticSwitch'UseTexture?2-1'=True, StaticSwitch'UseTextureAlpha?2-1'=True"
"/Game/MixedVFX/Materials/M_TranslucentUnlitMaster.M_TranslucentUnlitMaster","0","0","0","22","66","Compiling M_TranslucentUnlitMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'DistortionUseRadialUV?2-1'=False, StaticSwitch'UseDissolve?2-1'=False, StaticSwitch'UseDIssolveAlpha??2-1'=False, StaticSwitch'UseDistortion?2-1'=False, StaticSwitch'UseDistortionAlpha?2-1'=False, StaticSwitch'UseFlippedDissolve?2-1'=True, StaticSwitch'UseForParticle?2-1'=True, StaticSwitch'UseTexture?2-1'=True, StaticSwitch'UseTextureAlpha?2-1'=False"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/M_FieldGrass_01.M_FieldGrass_01","0","0","0","88","88","Compiling M_FieldGrass_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseWPO2-1'=True, StaticSwitch'UseWPOWaves2-1'=True"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/M_FieldGrass_01.M_FieldGrass_01","0","0","0","88","0","Compiling M_FieldGrass_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseWPO2-1'=False, StaticSwitch'UseWPOWaves2-1'=True"
"/Game/KiteDemo/Environments/Trees/HillTree_Tall_02/HillTree_Tall_01_Billboard_Mat.HillTree_Tall_01_Billboard_Mat","0","0","0","88","0","Compiling HillTree_Tall_01_Billboard_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","0","46","0","Compiling M_Transmission: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","0","50","0","Compiling M_Transmission: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","26","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","50","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","58","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","34","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","46","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","58","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/MixedVFX/Materials/M_TrailMaster.M_TrailMaster","0","0","0","12","0","Compiling M_TrailMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraRibbons}, StaticSwitch'UseAlignedReflection2-1'=False"
"/Game/ParagonProps/Agora/Trees/Materials/M_Bark_2.M_Bark_2","0","0","0","23","0","Compiling M_Bark_2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ParagonMorigesh/FX/Materials/Heroes/Morigesh/M_Morigesh_Insects.M_Morigesh_Insects","0","0","0","100","0","Compiling M_Morigesh_Insects: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","26","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","58","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","34","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","50","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","46","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","58","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_MetalCustom.M_SuperGrid_MetalCustom","0","0","0","46","0","Compiling M_SuperGrid_MetalCustom: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Hexagon2-1'=True, StaticSwitch'LocalOrWorld2-1'=False, StaticSwitch'Rotate902-1'=True"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_MetalCustom.M_SuperGrid_MetalCustom","0","0","0","46","0","Compiling M_SuperGrid_MetalCustom: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Hexagon2-1'=True, StaticSwitch'LocalOrWorld2-1'=False, StaticSwitch'Rotate902-1'=False"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_Hexagon.M_SuperGrid_Hexagon","0","0","0","46","0","Compiling M_SuperGrid_Hexagon: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Metallic2-1'=False"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_Hexagon.M_SuperGrid_Hexagon","0","0","0","46","0","Compiling M_SuperGrid_Hexagon: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Metallic2-1'=True"
"/Game/KiteDemo/Environments/Foliage/Ferns/M_Fern_01.M_Fern_01","0","0","0","88","0","Compiling M_Fern_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseBasicWind2-1'=True, StaticSwitch'UsePivotPaintWind2-1'=True"
"/Game/KiteDemo/Environments/Foliage/Ferns/M_Fern_01.M_Fern_01","0","0","0","88","0","Compiling M_Fern_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseBasicWind2-1'=True, StaticSwitch'UsePivotPaintWind2-1'=False"
"/Game/KiteDemo/Environments/Foliage/Flowers/Heather/M_HeatherNew_Master.M_HeatherNew_Master","0","0","0","88","88","Compiling M_HeatherNew_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ColorFlowers2-1'=False, StaticSwitch'MaskOutNonColorFlowers2-1'=False, StaticSwitch'RemoveFlowersPastZ2-1'=False, StaticSwitch'TintMesh2-1'=False, StaticSwitch'UseBasicWind2-1'=True, StaticSwitch'UsePivotPaintWind2-1'=False, StaticSwitch'UseUV22-1'=True"
"/Game/KiteDemo/Environments/Foliage/Flowers/Heather/M_HeatherNew_Master.M_HeatherNew_Master","0","0","0","88","0","Compiling M_HeatherNew_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ColorFlowers2-1'=True, StaticSwitch'MaskOutNonColorFlowers2-1'=False, StaticSwitch'RemoveFlowersPastZ2-1'=True, StaticSwitch'TintMesh2-1'=False, StaticSwitch'UseBasicWind2-1'=True, StaticSwitch'UsePivotPaintWind2-1'=False, StaticSwitch'UseUV22-1'=False"
"/Game/KiteDemo/Environments/Foliage/Flowers/Heather/M_HeatherNew_Master.M_HeatherNew_Master","0","0","0","88","0","Compiling M_HeatherNew_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ColorFlowers2-1'=False, StaticSwitch'MaskOutNonColorFlowers2-1'=False, StaticSwitch'RemoveFlowersPastZ2-1'=True, StaticSwitch'TintMesh2-1'=False, StaticSwitch'UseBasicWind2-1'=True, StaticSwitch'UsePivotPaintWind2-1'=False, StaticSwitch'UseUV22-1'=False"
"/Game/ParagonProps/Monolith/Dawn/Materials/M_Monolith_Base_Proto.M_Monolith_Base_Proto","0","0","0","23","46","Compiling M_Monolith_Base_Proto: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ParagonProps/Agora/Props/Materials/MM_Marble_Metal_Arch.MM_Marble_Metal_Arch","0","0","0","113","339","Compiling MM_Marble_Metal_Arch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'CustomLeakingMask4thUV2-1'=False, StaticSwitch'IsBlack2-1'=False, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Moss Edge Soft2-1'=True, StaticSwitch'SineWPO2-1'=False, StaticSwitch'Stairs_Black2-1'=False, StaticSwitch'Stairs_Dark2-1'=True, StaticSwitch'Stairs_End2-1'=False, StaticSwitch'Stairs_Seam2-1'=False, StaticSwitch'Use2ndUVsforTilingMask2-1'=False, StaticSwitch'UseAddCustomMask2-1'=False, StaticSwitch'UseAOMultiplyforSSColor2-1'=True, StaticSwitch'UseBlackbody2-1'=False, StaticSwitch'UseBumpOffsetDirt2-1'=True, StaticSwitch'UseBumpOffsetMoss2-1'=False, StaticSwitch'UseCheapAOMultiply2-1'=False, StaticSwitch'UseChippedMarble2-1'=False, StaticSwitch'UseColoredAO2-1'=False, StaticSwitch'UseCustomLeakingMask2-1'=False, StaticSwitch'UseDirt2-1'=False, StaticSwitch'UseEmissive2-1'=False, StaticSwitch'UseGradientMask2-1'=True, StaticSwitch'UseMarble_Wall2-1'=False, StaticSwitch'UseMarbleUVchannel22-1'=False, StaticSwitch'UseMetal2-1'=False, StaticSwitch'UseMetal_Exclusive2-1'=False, StaticSwitch'UseMetalEdgeandColorMask2-1'=False, StaticSwitch'UseMoss2-1'=True, StaticSwitch'UseMossDirt2-1'=True, StaticSwitch'UseMossStainTint2-1'=True, StaticSwitch'UseNormal2-1'=False, StaticSwitch'UseStairMarble2-1'=False, StaticMask'CustomLeakingMaskChannel2-1'=R, StaticMask'EmissiveChannel2-1'=R"
"/Game/ParagonProps/Agora/Props/Materials/MM_Marble_Metal_Arch.MM_Marble_Metal_Arch","0","0","0","113","339","Compiling MM_Marble_Metal_Arch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'CustomLeakingMask4thUV2-1'=False, StaticSwitch'IsBlack2-1'=False, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Moss Edge Soft2-1'=True, StaticSwitch'SineWPO2-1'=False, StaticSwitch'Stairs_Black2-1'=False, StaticSwitch'Stairs_Dark2-1'=True, StaticSwitch'Stairs_End2-1'=False, StaticSwitch'Stairs_Seam2-1'=False, StaticSwitch'Use2ndUVsforTilingMask2-1'=False, StaticSwitch'UseAddCustomMask2-1'=False, StaticSwitch'UseAOMultiplyforSSColor2-1'=True, StaticSwitch'UseBlackbody2-1'=False, StaticSwitch'UseBumpOffsetDirt2-1'=True, StaticSwitch'UseBumpOffsetMoss2-1'=False, StaticSwitch'UseCheapAOMultiply2-1'=False, StaticSwitch'UseChippedMarble2-1'=False, StaticSwitch'UseColoredAO2-1'=False, StaticSwitch'UseCustomLeakingMask2-1'=False, StaticSwitch'UseDirt2-1'=False, StaticSwitch'UseEmissive2-1'=False, StaticSwitch'UseGradientMask2-1'=True, StaticSwitch'UseMarble_Wall2-1'=False, StaticSwitch'UseMarbleUVchannel22-1'=False, StaticSwitch'UseMetal2-1'=True, StaticSwitch'UseMetal_Exclusive2-1'=True, StaticSwitch'UseMetalEdgeandColorMask2-1'=True, StaticSwitch'UseMoss2-1'=True, StaticSwitch'UseMossDirt2-1'=True, StaticSwitch'UseMossStainTint2-1'=True, StaticSwitch'UseNormal2-1'=True, StaticSwitch'UseStairMarble2-1'=False, StaticMask'CustomLeakingMaskChannel2-1'=R, StaticMask'EmissiveChannel2-1'=R"
"/Game/ParagonProps/Agora/Props/Materials/MM_Marble_Metal_Arch.MM_Marble_Metal_Arch","0","0","0","113","339","Compiling MM_Marble_Metal_Arch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'CustomLeakingMask4thUV2-1'=False, StaticSwitch'IsBlack2-1'=False, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Moss Edge Soft2-1'=False, StaticSwitch'SineWPO2-1'=False, StaticSwitch'Stairs_Black2-1'=False, StaticSwitch'Stairs_Dark2-1'=True, StaticSwitch'Stairs_End2-1'=False, StaticSwitch'Stairs_Seam2-1'=False, StaticSwitch'Use2ndUVsforTilingMask2-1'=True, StaticSwitch'UseAddCustomMask2-1'=True, StaticSwitch'UseAOMultiplyforSSColor2-1'=True, StaticSwitch'UseBlackbody2-1'=False, StaticSwitch'UseBumpOffsetDirt2-1'=True, StaticSwitch'UseBumpOffsetMoss2-1'=False, StaticSwitch'UseCheapAOMultiply2-1'=False, StaticSwitch'UseChippedMarble2-1'=True, StaticSwitch'UseColoredAO2-1'=False, StaticSwitch'UseCustomLeakingMask2-1'=False, StaticSwitch'UseDirt2-1'=False, StaticSwitch'UseEmissive2-1'=False, StaticSwitch'UseGradientMask2-1'=True, StaticSwitch'UseMarble_Wall2-1'=True, StaticSwitch'UseMarbleUVchannel22-1'=False, StaticSwitch'UseMetal2-1'=True, StaticSwitch'UseMetal_Exclusive2-1'=False, StaticSwitch'UseMetalEdgeandColorMask2-1'=False, StaticSwitch'UseMoss2-1'=True, StaticSwitch'UseMossDirt2-1'=False, StaticSwitch'UseMossStainTint2-1'=False, StaticSwitch'UseNormal2-1'=True, StaticSwitch'UseStairMarble2-1'=False, StaticMask'CustomLeakingMaskChannel2-1'=R, StaticMask'EmissiveChannel2-1'=R"
"/Game/ParagonProps/Agora/Props/Materials/MM_Marble_Metal_Arch.MM_Marble_Metal_Arch","0","0","0","113","339","Compiling MM_Marble_Metal_Arch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'CustomLeakingMask4thUV2-1'=False, StaticSwitch'IsBlack2-1'=False, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Moss Edge Soft2-1'=False, StaticSwitch'SineWPO2-1'=False, StaticSwitch'Stairs_Black2-1'=False, StaticSwitch'Stairs_Dark2-1'=True, StaticSwitch'Stairs_End2-1'=False, StaticSwitch'Stairs_Seam2-1'=False, StaticSwitch'Use2ndUVsforTilingMask2-1'=True, StaticSwitch'UseAddCustomMask2-1'=True, StaticSwitch'UseAOMultiplyforSSColor2-1'=True, StaticSwitch'UseBlackbody2-1'=False, StaticSwitch'UseBumpOffsetDirt2-1'=True, StaticSwitch'UseBumpOffsetMoss2-1'=False, StaticSwitch'UseCheapAOMultiply2-1'=False, StaticSwitch'UseChippedMarble2-1'=True, StaticSwitch'UseColoredAO2-1'=True, StaticSwitch'UseCustomLeakingMask2-1'=False, StaticSwitch'UseDirt2-1'=False, StaticSwitch'UseEmissive2-1'=False, StaticSwitch'UseGradientMask2-1'=False, StaticSwitch'UseMarble_Wall2-1'=False, StaticSwitch'UseMarbleUVchannel22-1'=False, StaticSwitch'UseMetal2-1'=True, StaticSwitch'UseMetal_Exclusive2-1'=True, StaticSwitch'UseMetalEdgeandColorMask2-1'=True, StaticSwitch'UseMoss2-1'=False, StaticSwitch'UseMossDirt2-1'=False, StaticSwitch'UseMossStainTint2-1'=False, StaticSwitch'UseNormal2-1'=True, StaticSwitch'UseStairMarble2-1'=False, StaticMask'CustomLeakingMaskChannel2-1'=R, StaticMask'EmissiveChannel2-1'=R"
